customer_id,name,email,phone,address,city,state,segment,risk_rating,created_date,status
CUST000038,Joseph Miller,joseph.miller@yahoo.com,+1-626-413-4457,749 Miller Street,Jacksonville,FL,premium,low,2024-11-05,inactive
CUST000039,Jennifer Anderson,jennifer.anderson@gmail.com,+1-275-114-4185,9468 Anderson Street,Portland,OR,retail,high,2024-12-18,active
CUST000040,Nevra Donat,nevra.donat@gmail.com,+1-984-831-4966,1024 Donat Street,Istanbul,LA,premium,medium,2024-08-11,active
CUST000041,Oliver Martinez,oliver.martinez@gmail.com,+1-788-346-6737,8000 Martinez Street,London,LDN,business,medium,2020-11-24,active
CUST000042,Jennifer Martinez,jennifer.martinez@email.com,+1-543-872-8321,4801 Martinez Street,Houston,TX,business,low,2025-11-09,active
CUST000043,Oliver Moore,oliver.moore@yahoo.com,+1-828-307-2491,5552 Moore Street,Los Angelas,IST,premium,high,2025-11-11,active
CUST000044,Emma Miller,emma.miller@email.com,+1-384-188-5655,7704 Miller Street,San Antonio,TX,private,medium,2020-05-14,active
CUST000045,Oliver Anderson,oliver.anderson@yahoo.com,+1-485-705-4477,1380 Anderson Street,Detroit,MI,premium,low,2025-08-21,active
CUST000046,Sarah Williams,sarah.williams@outlook.com,+1-697-255-3591,2361 Williams Street,Fort Worth,TX,retail,high,2025-05-14,active
CUST000047,Jennifer Johnson,jennifer.johnson@email.com,+1-615-135-6008,4556 Johnson Street,New York,NY,retail,high,2023-08-03,active
CUST000048,Kevin Donat,kevin.donat@outlook.com,+1-309-822-4833,1430 Donat Street,London,LDN,premium,high,2023-06-28,active
CUST000049,Ava Taylor,ava.taylor@yahoo.com,+1-385-525-7954,9807 Taylor Street,Dallas,TX,business,medium,2021-07-26,active
CUST000050,Patricia Daw,patricia.daw@gmail.com,+1-725-100-6790,8586 Daw Street,Phoenix,AZ,premium,high,2020-01-27,closed
CUST000051,Patricia Williams,patricia.williams@yahoo.com,+1-670-748-2052,6399 Williams Street,Chicago,IL,premium,medium,2024-05-25,inactive
CUST000052,Jessica Taylor,jessica.taylor@gmail.com,+1-664-736-9390,9730 Taylor Street,Jacksonville,FL,business,low,2020-12-28,inactive
CUST000053,Ava Hernandez,ava.hernandez@gmail.com,+1-463-312-3440,8609 Hernandez Street,Dallas,TX,business,medium,2025-05-21,active
CUST000054,Emma Brown,emma.brown@gmail.com,+1-712-546-2697,2027 Brown Street,San Antonio,TX,private,low,2020-10-23,active
CUST000055,Mary Daw,mary.daw@outlook.com,+1-588-464-1473,7841 Daw Street,San Jose,CA,premium,high,2021-10-09,closed
CUST000056,Susan Anderson,susan.anderson@outlook.com,+1-376-736-1390,198 Anderson Street,Boston,MA,business,high,2024-12-09,active
CUST000057,Michael Hernandez,michael.hernandez@yahoo.com,+1-935-444-6554,2688 Hernandez Street,Austin,TX,business,low,2024-12-20,active
CUST000058,Arel Miller,arel.miller@outlook.com,+1-338-666-2064,5178 Miller Street,Houston,TX,premium,low,2023-08-18,inactive
CUST000059,Barbara Lee,barbara.lee@yahoo.com,+1-548-767-9291,8494 Lee Street,Los Angelas,IST,private,high,2021-01-30,active
CUST000060,Oliver Johnson,oliver.johnson@yahoo.com,+1-900-693-9604,8757 Johnson Street,Denver,CO,private,medium,2021-08-21,active
CUST000061,Susan Anderson,susan.anderson@outlook.com,+1-368-989-4176,6040 Anderson Street,Denver,CO,business,high,2021-11-15,active
CUST000062,Thomas Lee,thomas.lee@gmail.com,+1-814-860-8569,1394 Lee Street,New York,NY,business,medium,2020-03-09,active
CUST000063,John Donat,john.donat@outlook.com,+1-728-238-2705,4306 Donat Street,Philadelphia,PA,private,medium,2020-03-09,active
CUST000064,Noah Karem,noah.karem@yahoo.com,+1-960-721-7135,4520 Karem Street,Philadelphia,PA,retail,medium,2023-10-21,active
CUST000065,Elizabeth Johnson,elizabeth.johnson@yahoo.com,+1-245-678-6719,8950 Johnson Street,Dallas,TX,retail,high,2025-02-10,active
CUST000066,Nevra Karem,nevra.karem@email.com,+1-345-447-5592,7658 Karem Street,Columbus,OH,business,low,2020-06-21,active
CUST000067,Oliver Martinez,oliver.martinez@yahoo.com,+1-908-934-2952,9821 Martinez Street,Istanbul,LA,premium,medium,2020-02-14,active
CUST000068,Joseph Miller,joseph.miller@email.com,+1-464-825-6759,6358 Miller Street,Los Angelas,IST,business,low,2023-08-13,active
CUST000069,Thomas White,thomas.white@email.com,+1-305-500-9552,4636 White Street,Philadelphia,PA,retail,medium,2020-04-24,active
CUST000070,Sophia Karem,sophia.karem@outlook.com,+1-552-310-6645,1478 Karem Street,San Diego,CA,premium,high,2024-05-12,active
CUST000071,Thomas Brown,thomas.brown@yahoo.com,+1-342-105-5490,1509 Brown Street,New York,NY,retail,medium,2025-07-29,active
CUST000072,William Gonzalez,william.gonzalez@gmail.com,+1-297-807-5223,5004 Gonzalez Street,Austin,TX,premium,low,2021-10-09,active
CUST000073,John Williams,john.williams@yahoo.com,+1-405-852-1288,1229 Williams Street,Jacksonville,FL,premium,high,2024-09-21,active
CUST000074,Oliver Thomas,oliver.thomas@yahoo.com,+1-829-936-2780,6473 Thomas Street,San Antonio,TX,private,high,2023-10-28,active
CUST000075,Barbara Anderson,barbara.anderson@email.com,+1-592-702-4661,1764 Anderson Street,Boston,MA,retail,medium,2020-08-23,active
CUST000076,Ava White,ava.white@outlook.com,+1-871-468-2939,1733 White Street,Philadelphia,PA,business,medium,2023-06-17,active
CUST000077,Thomas White,thomas.white@gmail.com,+1-706-659-8020,2169 White Street,Chicago,IL,premium,high,2023-02-20,active
CUST000078,Elizabeth Karem,elizabeth.karem@yahoo.com,+1-787-749-5134,2764 Karem Street,Boston,MA,business,medium,2025-09-30,active
CUST000079,Sarah Hernandez,sarah.hernandez@email.com,+1-270-320-5214,3454 Hernandez Street,Houston,TX,premium,medium,2021-06-13,inactive
CUST000080,Sarah Martin,sarah.martin@email.com,+1-942-989-6526,5580 Martin Street,San Diego,CA,retail,low,2021-09-11,inactive
CUST000081,Richard Martinez,richard.martinez@yahoo.com,+1-414-672-9845,7490 Martinez Street,Austin,TX,premium,medium,2020-10-27,active
CUST000082,Robert Taylor,robert.taylor@gmail.com,+1-762-617-2542,1487 Taylor Street,Fort Worth,TX,retail,medium,2020-09-25,active
CUST000083,Susan Lopez,susan.lopez@gmail.com,+1-441-119-8252,2407 Lopez Street,Istanbul,LA,retail,low,2025-08-30,active
CUST000084,Noah Martin,noah.martin@yahoo.com,+1-534-592-9937,9781 Martin Street,Phoenix,AZ,private,low,2023-01-08,active
CUST000085,Michael Donat,michael.donat@email.com,+1-447-928-4442,9884 Donat Street,Portland,OR,business,low,2024-02-15,active
CUST000086,William Martinez,william.martinez@outlook.com,+1-325-468-4457,4030 Martinez Street,Charlotte,NC,retail,medium,2023-12-04,active
CUST000087,Sophia Wilson,sophia.wilson@email.com,+1-584-561-1049,8198 Wilson Street,Los Angelas,IST,retail,high,2024-05-15,active
CUST000088,John Rodriguez,john.rodriguez@outlook.com,+1-734-941-8644,4793 Rodriguez Street,Houston,TX,business,high,2024-03-31,active
CUST000089,Charles Wilson,charles.wilson@yahoo.com,+1-273-863-5450,4573 Wilson Street,Austin,TX,premium,medium,2021-01-06,closed
CUST000090,Patricia Williams,patricia.williams@gmail.com,+1-650-558-1685,7578 Williams Street,Houston,TX,premium,high,2021-06-28,closed
CUST000091,Susan Taylor,susan.taylor@gmail.com,+1-631-694-3319,5266 Taylor Street,Denver,CO,business,medium,2021-05-28,active
CUST000092,Mary Moore,mary.moore@yahoo.com,+1-551-957-2166,8896 Moore Street,Charlotte,NC,business,medium,2021-04-11,active
CUST000093,Kevin Martinez,kevin.martinez@gmail.com,+1-827-947-2862,7740 Martinez Street,Jacksonville,FL,private,low,2020-07-05,active
CUST000094,Patricia White,patricia.white@gmail.com,+1-492-507-5871,6801 White Street,Los Angeles,CA,business,medium,2024-04-20,active
CUST000095,Joseph Williams,joseph.williams@email.com,+1-492-503-8425,2422 Williams Street,Portland,OR,retail,medium,2022-03-03,active
CUST000096,Noah White,noah.white@yahoo.com,+1-738-373-7658,3862 White Street,San Antonio,TX,private,low,2025-08-01,inactive
CUST000097,Ava White,ava.white@outlook.com,+1-742-203-1918,8789 White Street,San Diego,CA,premium,medium,2023-03-28,active
CUST000098,Linda Williams,linda.williams@outlook.com,+1-921-787-3077,613 Williams Street,San Jose,CA,business,medium,2024-11-06,active
CUST000099,Richard Jones,richard.jones@outlook.com,+1-530-747-4550,6344 Jones Street,Los Angelas,IST,business,high,2024-04-20,active
CUST000100,Oliver Moore,oliver.moore@yahoo.com,+1-971-351-5807,8791 Moore Street,San Jose,CA,private,high,2022-01-07,active
CUST000101,Elizabeth Anderson,elizabeth.anderson@outlook.com,+1-396-106-3224,4549 Anderson Street,Portland,OR,private,high,2021-06-27,active
CUST000102,Charles Jones,charles.jones@gmail.com,+1-653-836-9325,3821 Jones Street,Houston,TX,business,medium,2024-06-04,inactive
CUST000103,Jessica Rodriguez,jessica.rodriguez@yahoo.com,+1-935-274-5934,3944 Rodriguez Street,London,LDN,business,medium,2022-09-06,active
CUST000104,Ava Taylor,ava.taylor@yahoo.com,+1-320-746-9250,2235 Taylor Street,Istanbul,LA,business,medium,2020-09-23,active
CUST000105,Nevra Lee,nevra.lee@gmail.com,+1-507-713-4252,6766 Lee Street,New York,NY,premium,low,2024-10-22,active
CUST000106,Michael Daw,michael.daw@yahoo.com,+1-991-946-8522,8406 Daw Street,San Jose,CA,premium,low,2025-09-28,active
CUST000107,Emma Wilson,emma.wilson@email.com,+1-922-915-9568,4470 Wilson Street,Houston,TX,retail,high,2023-04-18,active
CUST000108,Emma Hernandez,emma.hernandez@outlook.com,+1-762-774-7083,5771 Hernandez Street,London,LDN,premium,low,2025-01-08,active
CUST000109,Elizabeth Karem,elizabeth.karem@email.com,+1-875-128-6998,1825 Karem Street,Los Angeles,CA,business,low,2020-04-30,active
CUST000110,Karen Miller,karen.miller@gmail.com,+1-298-248-6217,5864 Miller Street,Los Angelas,IST,business,high,2021-05-20,active
CUST000111,Susan Wilson,susan.wilson@yahoo.com,+1-951-820-9582,2669 Wilson Street,Los Angelas,IST,premium,medium,2021-03-29,inactive
CUST000112,Arel White,arel.white@email.com,+1-307-112-1419,2774 White Street,New York,NY,premium,high,2025-05-29,active
CUST000113,Patricia Lee,patricia.lee@outlook.com,+1-320-108-5787,7289 Lee Street,Phoenix,AZ,business,high,2024-08-24,active
CUST000114,Charles Martin,charles.martin@gmail.com,+1-796-585-2392,2076 Martin Street,San Diego,CA,premium,medium,2022-10-04,active
CUST000115,Mary Hernandez,mary.hernandez@gmail.com,+1-795-857-8366,5842 Hernandez Street,Jacksonville,FL,business,medium,2021-09-10,closed
CUST000116,Thomas Donat,thomas.donat@gmail.com,+1-405-176-5679,7592 Donat Street,Portland,OR,private,low,2020-11-17,closed
CUST000117,Mary Taylor,mary.taylor@outlook.com,+1-343-212-7773,6164 Taylor Street,New York,NY,premium,high,2022-02-25,inactive
CUST000118,John Karem,john.karem@yahoo.com,+1-800-342-3316,7104 Karem Street,Los Angelas,IST,business,medium,2022-01-13,active
CUST000119,Thomas Thompson,thomas.thompson@gmail.com,+1-323-143-2220,2606 Thompson Street,Austin,TX,private,medium,2025-11-16,active
CUST000120,Oliver Davis,oliver.davis@outlook.com,+1-402-828-3502,9701 Davis Street,Fort Worth,TX,retail,low,2025-05-16,active
CUST000121,Arel Jones,arel.jones@gmail.com,+1-957-621-3573,3564 Jones Street,Phoenix,AZ,private,high,2023-11-26,active
CUST000122,Nevra Brown,nevra.brown@email.com,+1-754-596-9392,9454 Brown Street,Los Angelas,IST,retail,low,2022-04-04,active
CUST000123,Arel Moore,arel.moore@yahoo.com,+1-758-880-9718,190 Moore Street,Boston,MA,retail,medium,2021-09-28,active
CUST000124,William Thomas,william.thomas@outlook.com,+1-218-784-7866,7950 Thomas Street,Boston,MA,private,medium,2020-11-16,active
CUST000125,Emma Jones,emma.jones@email.com,+1-364-258-1377,6161 Jones Street,Chicago,IL,private,low,2021-04-12,active
CUST000126,Karen Karem,karen.karem@gmail.com,+1-690-526-3556,5763 Karem Street,Denver,CO,retail,low,2024-07-20,active
CUST000127,Patricia Davis,patricia.davis@outlook.com,+1-436-883-8332,8492 Davis Street,San Antonio,TX,premium,high,2022-11-18,active
CUST000128,Richard Gonzalez,richard.gonzalez@yahoo.com,+1-505-786-5827,9844 Gonzalez Street,San Jose,CA,private,medium,2021-04-20,active
CUST000129,Mary Jones,mary.jones@outlook.com,+1-474-335-7573,318 Jones Street,Columbus,OH,private,high,2020-10-20,active
CUST000130,Patricia Lopez,patricia.lopez@yahoo.com,+1-535-985-6001,6809 Lopez Street,San Antonio,TX,premium,high,2023-11-19,active
CUST000131,Emma Donat,emma.donat@outlook.com,+1-870-989-6291,8889 Donat Street,Dallas,TX,retail,low,2025-03-11,active
CUST000132,Sophia Gonzalez,sophia.gonzalez@outlook.com,+1-309-200-9019,9122 Gonzalez Street,Portland,OR,premium,medium,2020-09-15,active
CUST000133,David Williams,david.williams@gmail.com,+1-676-392-7777,5801 Williams Street,Columbus,OH,private,medium,2024-04-03,inactive
CUST000134,Sarah White,sarah.white@email.com,+1-899-682-7954,6106 White Street,Jacksonville,FL,private,medium,2023-04-09,active
CUST000135,James Daw,james.daw@email.com,+1-772-149-8929,5213 Daw Street,Chicago,IL,premium,high,2023-06-16,active
CUST000136,Mary Thompson,mary.thompson@gmail.com,+1-343-443-2304,6513 Thompson Street,Columbus,OH,retail,low,2024-10-29,active
CUST000137,James Donat,james.donat@email.com,+1-383-107-5560,3958 Donat Street,San Jose,CA,business,medium,2022-10-10,active
CUST000138,Jessica Brown,jessica.brown@email.com,+1-682-644-4780,9328 Brown Street,Phoenix,AZ,business,medium,2020-06-28,active
CUST000139,Patricia Daw,patricia.daw@email.com,+1-878-193-4159,4612 Daw Street,Detroit,MI,business,low,2024-12-29,inactive
CUST000140,Nevra Martinez,nevra.martinez@outlook.com,+1-905-553-7065,8783 Martinez Street,Houston,TX,premium,medium,2023-10-29,active
CUST000141,Linda Smith,linda.smith@gmail.com,+1-757-743-5119,1719 Smith Street,Phoenix,AZ,premium,medium,2025-05-03,active
CUST000142,Joseph Smith,joseph.smith@yahoo.com,+1-251-966-4078,6112 Smith Street,Istanbul,LA,business,medium,2020-05-27,closed
CUST000143,Jessica Anderson,jessica.anderson@yahoo.com,+1-862-648-4293,7005 Anderson Street,Denver,CO,private,high,2020-11-30,active
CUST000144,Patricia Anderson,patricia.anderson@gmail.com,+1-841-471-9480,1355 Anderson Street,Jacksonville,FL,private,low,2020-03-18,active
CUST000145,Kevin Miller,kevin.miller@gmail.com,+1-643-778-8421,1607 Miller Street,Istanbul,LA,business,low,2022-02-18,active
CUST000146,Charles Lee,charles.lee@email.com,+1-923-591-8948,2528 Lee Street,Houston,TX,business,high,2022-03-25,active
CUST000147,Sophia Martinez,sophia.martinez@outlook.com,+1-659-520-1609,4475 Martinez Street,Charlotte,NC,retail,medium,2024-08-01,active
CUST000148,William Garcia,william.garcia@outlook.com,+1-676-446-7843,7350 Garcia Street,New York,NY,private,low,2025-11-27,active
CUST000149,Arel Thomas,arel.thomas@outlook.com,+1-450-667-5710,6432 Thomas Street,Columbus,OH,premium,high,2025-11-15,active
CUST000150,Charles Martinez,charles.martinez@yahoo.com,+1-334-662-6673,4906 Martinez Street,Fort Worth,TX,business,high,2021-12-28,active
CUST000151,Kevin Jackson,kevin.jackson@gmail.com,+1-900-264-1388,2877 Jackson Street,Boston,MA,private,high,2021-04-03,active
CUST000152,Richard Daw,richard.daw@yahoo.com,+1-754-286-5809,3909 Daw Street,Fort Worth,TX,retail,low,2020-10-14,active
CUST000153,Linda Moore,linda.moore@email.com,+1-900-231-5031,8637 Moore Street,London,LDN,retail,low,2023-05-14,active
CUST000154,Sophia Lopez,sophia.lopez@yahoo.com,+1-643-630-4929,4682 Lopez Street,Phoenix,AZ,private,low,2022-08-02,active
CUST000155,James Rodriguez,james.rodriguez@yahoo.com,+1-499-684-3662,1764 Rodriguez Street,Boston,MA,retail,high,2023-02-17,active
CUST000156,Richard Brown,richard.brown@yahoo.com,+1-355-710-2634,4714 Brown Street,Phoenix,AZ,private,high,2024-06-02,active
CUST000157,Robert Rodriguez,robert.rodriguez@yahoo.com,+1-809-744-2375,5459 Rodriguez Street,Los Angeles,CA,private,low,2023-07-11,active
CUST000158,Jennifer Thomas,jennifer.thomas@email.com,+1-954-288-6242,323 Thomas Street,Denver,CO,private,medium,2020-09-28,inactive
CUST000159,Sarah Anderson,sarah.anderson@email.com,+1-276-926-4105,2305 Anderson Street,Detroit,MI,private,medium,2022-01-26,active
CUST000160,Ava Miller,ava.miller@outlook.com,+1-663-798-4024,4535 Miller Street,Dallas,TX,premium,low,2021-07-28,active
CUST000161,John Smith,john.smith@yahoo.com,+1-396-900-3225,2113 Smith Street,Phoenix,AZ,business,low,2022-05-16,active
CUST000162,Susan Lee,susan.lee@gmail.com,+1-564-245-4489,7976 Lee Street,Los Angelas,IST,business,low,2020-10-14,active
CUST000163,Oliver Donat,oliver.donat@yahoo.com,+1-527-376-8991,4203 Donat Street,San Diego,CA,premium,medium,2023-02-13,active
CUST000164,Mary Miller,mary.miller@yahoo.com,+1-871-380-7316,1280 Miller Street,Dallas,TX,premium,high,2025-03-11,active
CUST000165,Sophia Thomas,sophia.thomas@gmail.com,+1-865-510-7258,3103 Thomas Street,London,LDN,premium,low,2021-06-05,active
CUST000166,Nevra Martin,nevra.martin@outlook.com,+1-676-514-2493,5048 Martin Street,Boston,MA,retail,low,2023-04-05,active
CUST000167,Emma Davis,emma.davis@outlook.com,+1-753-539-7324,1234 Davis Street,Denver,CO,premium,low,2025-10-19,closed
CUST000168,Charles Wilson,charles.wilson@outlook.com,+1-568-467-3831,4094 Wilson Street,Phoenix,AZ,private,low,2020-11-24,active
CUST000169,Joseph Davis,joseph.davis@gmail.com,+1-723-186-1361,3507 Davis Street,Chicago,IL,business,high,2020-03-06,inactive
CUST000170,Jennifer Donat,jennifer.donat@outlook.com,+1-942-584-1881,484 Donat Street,Chicago,IL,business,low,2025-01-13,active
CUST000171,Mary Jackson,mary.jackson@gmail.com,+1-474-516-6881,6751 Jackson Street,Phoenix,AZ,private,medium,2020-12-12,active
CUST000172,Michael White,michael.white@yahoo.com,+1-277-167-6660,1824 White Street,Fort Worth,TX,retail,medium,2021-06-02,inactive
CUST000173,Emma Karem,emma.karem@gmail.com,+1-202-761-2977,121 Karem Street,Philadelphia,PA,retail,high,2020-10-12,active
CUST000174,Emma Brown,emma.brown@email.com,+1-275-995-6693,1479 Brown Street,Boston,MA,business,medium,2025-08-25,active
CUST000175,Mary Lee,mary.lee@yahoo.com,+1-283-109-1634,5958 Lee Street,Columbus,OH,business,low,2025-10-23,active
CUST000176,Noah Donat,noah.donat@gmail.com,+1-791-392-1157,4532 Donat Street,Portland,OR,business,low,2022-01-22,active
CUST000177,Charles Martinez,charles.martinez@yahoo.com,+1-573-225-7050,1290 Martinez Street,Austin,TX,premium,medium,2022-08-22,active
CUST000178,James Donat,james.donat@yahoo.com,+1-697-802-4395,3962 Donat Street,Seattle,WA,premium,low,2020-09-21,active
CUST000179,Robert Johnson,robert.johnson@gmail.com,+1-267-304-1455,5936 Johnson Street,Chicago,IL,premium,high,2020-02-29,inactive
CUST000180,Sarah Thomas,sarah.thomas@yahoo.com,+1-853-896-6946,6998 Thomas Street,Austin,TX,retail,high,2025-10-21,inactive
CUST000181,Linda Karem,linda.karem@outlook.com,+1-641-569-7068,5070 Karem Street,Philadelphia,PA,business,medium,2024-11-08,active
CUST000182,Kevin Brown,kevin.brown@gmail.com,+1-444-147-1908,7050 Brown Street,Austin,TX,business,low,2024-05-22,active
CUST000183,Elizabeth Williams,elizabeth.williams@email.com,+1-484-579-3516,8721 Williams Street,San Diego,CA,private,medium,2023-08-22,closed
CUST000184,Kevin Martinez,kevin.martinez@outlook.com,+1-464-949-4578,9205 Martinez Street,Seattle,WA,private,low,2020-05-02,active
CUST000185,Sophia Rodriguez,sophia.rodriguez@email.com,+1-675-937-8249,3561 Rodriguez Street,Boston,MA,business,medium,2021-03-02,active
CUST000186,Nevra Davis,nevra.davis@yahoo.com,+1-962-106-5067,149 Davis Street,Charlotte,NC,retail,medium,2020-11-21,active
CUST000187,Linda Thompson,linda.thompson@gmail.com,+1-816-769-5761,390 Thompson Street,San Antonio,TX,premium,medium,2023-02-17,active
CUST000188,Karen Wilson,karen.wilson@gmail.com,+1-779-641-7898,7853 Wilson Street,Austin,TX,premium,low,2021-01-15,active
CUST000189,Richard Smith,richard.smith@gmail.com,+1-829-301-1246,5044 Smith Street,San Jose,CA,retail,low,2022-06-04,active
CUST000190,William Karem,william.karem@gmail.com,+1-879-127-9859,3320 Karem Street,Philadelphia,PA,premium,low,2022-12-11,closed
CUST000191,Sarah Smith,sarah.smith@outlook.com,+1-896-245-1373,5840 Smith Street,Detroit,MI,private,medium,2025-10-30,active
CUST000192,Linda Donat,linda.donat@email.com,+1-543-711-4114,8231 Donat Street,San Jose,CA,private,medium,2020-10-20,active
CUST000193,John Davis,john.davis@yahoo.com,+1-590-963-2331,4294 Davis Street,Phoenix,AZ,premium,low,2022-01-27,active
CUST000194,John Daw,john.daw@outlook.com,+1-221-659-1070,5018 Daw Street,Chicago,IL,premium,high,2024-05-15,active
CUST000195,Linda Donat,linda.donat@outlook.com,+1-446-961-1605,7155 Donat Street,San Diego,CA,premium,low,2022-11-29,closed
CUST000196,Sophia Miller,sophia.miller@yahoo.com,+1-803-880-8032,9059 Miller Street,London,LDN,retail,low,2025-03-30,active
CUST000197,Patricia Thompson,patricia.thompson@email.com,+1-555-593-2988,8006 Thompson Street,Seattle,WA,premium,medium,2024-12-15,active
CUST000198,Susan Thomas,susan.thomas@outlook.com,+1-591-374-2839,4506 Thomas Street,Austin,TX,business,low,2020-12-16,active
CUST000199,Michael Lee,michael.lee@gmail.com,+1-848-749-8585,4235 Lee Street,Philadelphia,PA,private,high,2022-07-26,active
CUST000200,Nevra Anderson,nevra.anderson@outlook.com,+1-546-192-7459,8868 Anderson Street,San Diego,CA,business,high,2025-12-08,active
CUST000201,Mary Thomas,mary.thomas@yahoo.com,+1-668-166-1436,9936 Thomas Street,San Antonio,TX,premium,medium,2023-03-26,active
CUST000202,William Moore,william.moore@gmail.com,+1-300-845-4107,9973 Moore Street,Fort Worth,TX,premium,medium,2023-12-18,active
CUST000203,Linda Taylor,linda.taylor@yahoo.com,+1-574-424-3324,9037 Taylor Street,Dallas,TX,business,high,2021-02-27,active
